-0.009136	0.001245	7.276900	0.032281	0.014924	-1.000000	1.000000	0.001381	0.000251	-0.000228	-0.015550	0.002996	0.000000	0.087122	0.087385 	11.771980
-0.005532	0.002975	7.176900	0.039516	0.019585	-1.000000	0.999999	0.001628	-0.000620	-0.000229	0.025412	-0.037842	0.000000	-0.098709	-0.096587 	11.772030
-0.002095	0.004349	7.076900	0.028970	0.007841	-1.000000	0.999998	0.001766	-0.001355	-0.000230	-0.019863	0.008428	0.000000	0.084190	0.086789 	11.771578
0.001017	0.005337	6.976900	0.033098	0.011915	-1.000000	0.999997	0.001790	-0.001920	-0.000231	0.020819	-0.031036	0.000000	-0.098122	-0.094217 	11.772580
0.003698	0.005944	6.876901	0.020378	0.000257	-1.000000	0.999996	0.001727	-0.002322	-0.000232	-0.023345	0.014958	0.000000	0.082667	0.086484 	11.771345
0.005861	0.006182	6.776900	0.022813	0.004556	-1.000000	0.999996	0.001573	-0.002543	-0.000233	0.017194	-0.023792	0.000000	-0.095092	-0.090547 	11.772819
0.007476	0.006096	6.676900	0.009457	-0.006220	-1.000000	0.999996	0.001372	-0.002618	-0.000233	-0.025250	0.020783	0.000000	0.081894	0.085844 	11.771239
0.008524	0.005722	6.576900	0.011539	-0.001179	-1.000000	0.999996	0.001115	-0.002539	-0.000234	0.014989	-0.017605	0.000000	-0.090815	-0.086607 	11.772764
0.009039	0.005126	6.476900	-0.001182	-0.010651	-1.000000	0.999997	0.000850	-0.002355	-0.000234	-0.025608	0.024965	0.000000	0.081732	0.084973 	11.798896
0.009055	0.004357	6.377016	0.001599	-0.004639	-0.997696	0.999998	0.000565	-0.002064	-0.000235	0.014223	-0.013347	0.000000	-0.086366	-0.083221 	12.250166
0.008639	0.003481	6.279236	-0.009808	-0.012782	-0.957894	0.999999	0.000301	-0.001720	-0.000235	-0.024787	0.027136	0.000000	0.082372	0.084371 	12.429796
0.007852	0.002548	6.186190	-0.005785	-0.005794	-0.903024	0.999999	0.000051	-0.001328	-0.000235	0.014762	-0.011476	0.000000	-0.083422	-0.081571 	12.489885
0.006785	0.001615	6.098878	-0.015424	-0.012797	-0.843222	1.000000	-0.000167	-0.000924	-0.000236	-0.023474	0.027628	0.000000	0.084118	0.084822 	12.484857
0.005528	0.000729	6.017528	-0.009579	-0.004852	-0.783779	1.000000	-0.000347	-0.000528	-0.000236	0.016286	-0.011802	0.000000	-0.081979	-0.081374 	12.458668
0.004170	-0.000071	5.942011	-0.017458	-0.011096	-0.726557	1.000000	-0.000486	-0.000158	-0.000236	-0.021858	0.026626	0.000000	0.085651	0.085208 	12.417307
0.002793	-0.000755	5.872045	-0.009954	-0.002548	-0.672762	1.000000	-0.000580	0.000170	-0.000236	0.018083	-0.013523	0.000000	-0.081386	-0.081786 	12.375950
0.001469	-0.001305	5.807286	-0.016430	-0.008438	-0.622417	1.000000	-0.000634	0.000447	-0.000236	-0.020254	0.024626	0.000000	0.086552	0.085277 	12.332438
0.000258	-0.001711	5.747380	-0.007719	0.000327	-0.575710	1.000000	-0.000648	0.000664	-0.000237	0.019720	-0.015945	0.000000	-0.081444	-0.082485 	12.291941
-0.000796	-0.001972	5.691976	-0.013314	-0.005569	-0.532354	0.999999	-0.000628	0.000822	-0.000237	-0.018945	0.022232	0.000000	0.086815	0.085094 	12.253420
-0.001661	-0.002095	5.640747	-0.003952	0.003092	-0.492243	0.999999	-0.000578	0.000916	-0.000237	0.020943	-0.018463	0.000000	-0.081997	-0.083290 	12.217011
-0.002320	-0.002093	5.593378	-0.009213	-0.003074	-0.455125	0.999999	-0.000507	0.000954	-0.000237	-0.018100	0.019974	0.000000	0.086581	0.084787 	12.184260
-0.002767	-0.001982	5.549583	0.000271	0.005265	-0.420781	0.999999	-0.000419	0.000938	-0.000237	0.021644	-0.020611	0.000000	-0.082867	-0.084072 	12.152300
-0.003009	-0.001783	5.509091	-0.005128	-0.001323	-0.389054	1.000000	-0.000322	0.000878	-0.000237	-0.017764	0.018233	0.000000	0.086049	0.084476 	12.124668
-0.003060	-0.001518	5.471655	0.004064	0.006595	-0.359673	1.000000	-0.000220	0.000781	-0.000237	0.021834	-0.022103	0.000000	-0.083861	-0.084734 	12.096931
-0.002945	-0.001209	5.437043	-0.001808	-0.000454	-0.332562	1.000000	-0.000121	0.000659	-0.000237	-0.017885	0.017207	0.000000	0.085414	0.084252 	12.073532
-0.002692	-0.000878	5.405043	0.006834	0.007045	-0.307437	1.000000	-0.000028	0.000518	-0.000237	0.021608	-0.022831	0.000000	-0.084806	-0.085219 	12.049687
-0.002332	-0.000545	5.375458	0.000321	-0.000414	-0.284268	1.000000	0.000053	0.000371	-0.000237	-0.018339	0.016922	0.000000	0.084845	0.084162 	12.029703
-0.001897	-0.000227	5.348105	0.008323	0.006750	-0.262788	1.000000	0.000123	0.000222	-0.000237	0.021112	-0.022849	0.000000	-0.085570	-0.085509 	12.009396
-0.001421	0.000061	5.322816	0.001157	-0.001007	-0.242984	1.000000	0.000176	0.000083	-0.000237	-0.018970	0.017262	0.000000	0.084454	0.084217 	11.992161
-0.000932	0.000308	5.299436	0.008568	0.005946	-0.224624	1.000000	0.000215	-0.000044	-0.000237	0.020507	-0.022326	0.000000	-0.086080	-0.085619 	11.975018
-0.000459	0.000507	5.277820	0.000859	-0.001970	-0.207692	1.000000	0.000237	-0.000151	-0.000237	-0.019627	0.018024	0.000000	0.084294	0.084395 	11.960028
-0.000023	0.000654	5.257835	0.007827	0.004909	-0.192005	1.000000	0.000244	-0.000238	-0.000237	0.019934	-0.021489	0.000000	-0.086320	-0.085589 	11.945655
0.000357	0.000748	5.239359	-0.000243	-0.003033	-0.177524	1.000000	0.000238	-0.000301	-0.000237	-0.020186	0.018974	0.000000	0.084359	0.084654 	11.932550
0.000670	0.000791	5.222277	0.006480	0.003892	-0.164123	1.000000	0.000221	-0.000341	-0.000237	0.019495	-0.020570	0.000000	-0.086323	-0.085474 	11.920545
0.000906	0.000786	5.206484	-0.001747	-0.003972	-0.151738	1.000000	0.000194	-0.000358	-0.000237	-0.020571	0.019895	0.000000	0.084602	0.084943 	11.909081
0.001066	0.000741	5.191882	0.004929	0.003082	-0.140291	1.000000	0.000161	-0.000354	-0.000237	0.019246	-0.019762	0.000000	-0.086159	-0.085329 	11.899048
0.001148	0.000663	5.178383	-0.003270	-0.004637	-0.129697	1.000000	0.000123	-0.000333	-0.000237	-0.020751	0.020624	0.000000	0.084950	0.085215 	11.889059
0.001160	0.000560	5.165902	0.003517	0.002586	-0.119919	1.000000	0.000084	-0.000297	-0.000237	0.019193	-0.019196	0.000000	-0.085906	-0.085199 	11.880629
0.001109	0.000440	5.154363	-0.004520	-0.004968	-0.110859	1.000000	0.000045	-0.000250	-0.000237	-0.020744	0.021073	0.000000	0.085325	0.085433 	11.871992
0.001006	0.000312	5.143695	0.002483	0.002424	-0.102505	1.000000	0.000009	-0.000196	-0.000237	0.019303	-0.018923	0.000000	-0.085645	-0.085116 	11.864841
0.000863	0.000184	5.133832	-0.005321	-0.004981	-0.094758	1.000000	-0.000023	-0.000139	-0.000237	-0.020596	0.021222	0.000000	0.085661	0.085579 	11.857447
0.000693	0.000062	5.124713	0.001934	0.002550	-0.087619	1.000000	-0.000050	-0.000082	-0.000237	0.019520	-0.018931	0.000000	-0.085434	-0.085094 	11.851310
0.000508	-0.000048	5.116282	-0.005626	-0.004746	-0.080996	1.000000	-0.000071	-0.000027	-0.000237	-0.020368	0.021116	0.000000	0.085911	0.085650 	11.845048
0.000319	-0.000142	5.108488	0.001863	0.002873	-0.074893	1.000000	-0.000086	0.000022	-0.000237	0.019780	-0.019155	0.000000	-0.085310	-0.085131 	11.839719
0.000137	-0.000217	5.101281	-0.005493	-0.004368	-0.069234	1.000000	-0.000094	0.000064	-0.000237	-0.020125	0.020834	0.000000	0.086053	0.085656 	11.834466
-0.000030	-0.000271	5.094619	0.002172	0.003285	-0.064015	1.000000	-0.000097	0.000097	-0.000237	0.020026	-0.019503	0.000000	-0.085283	-0.085213 	11.829801
-0.000174	-0.000305	5.088459	-0.005051	-0.003953	-0.059181	1.000000	-0.000094	0.000121	-0.000237	-0.019917	0.020473	0.000000	0.086092	0.085616 	11.825425
-0.000292	-0.000318	5.082764	0.002712	0.003687	-0.054716	1.000000	-0.000087	0.000136	-0.000237	0.020215	-0.019883	0.000000	-0.085341	-0.085319 	11.821325
-0.000379	-0.000313	5.077499	-0.004458	-0.003588	-0.050587	1.000000	-0.000076	0.000142	-0.000237	-0.019778	0.020121	0.000000	0.086049	0.085554 	11.817687
-0.000436	-0.000292	5.072631	0.003326	0.004003	-0.046768	1.000000	-0.000062	0.000140	-0.000237	0.020325	-0.020215	0.000000	-0.085460	-0.085429 	11.814093
-0.000462	-0.000258	5.068131	-0.003862	-0.003334	-0.043242	1.000000	-0.000047	0.000131	-0.000237	-0.019720	0.019845	0.000000	0.085955	0.085491 	11.811058
-0.000461	-0.000215	5.063970	0.003877	0.004192	-0.039975	1.000000	-0.000031	0.000115	-0.000237	0.020354	-0.020447	0.000000	-0.085605	-0.085525 	11.807929
-0.000436	-0.000166	5.060123	-0.003381	-0.003214	-0.036962	1.000000	-0.000016	0.000096	-0.000237	-0.019736	0.019681	0.000000	0.085843	0.085443 	11.805373
-0.000391	-0.000114	5.056567	0.004274	0.004248	-0.034169	1.000000	-0.000001	0.000074	-0.000237	0.020315	-0.020558	0.000000	-0.085747	-0.085595 	11.802679
-0.000331	-0.000062	5.053278	-0.003081	-0.003221	-0.031595	1.000000	0.000011	0.000051	-0.000237	-0.019807	0.019636	0.000000	0.085743	0.085419 	11.800497
-0.000261	-0.000014	5.050238	0.004476	0.004189	-0.029206	1.000000	0.000022	0.000028	-0.000237	0.020233	-0.020556	0.000000	-0.085862	-0.085634 	11.798206
-0.000186	0.000030	5.047428	-0.002978	-0.003324	-0.027006	1.000000	0.000030	0.000007	-0.000237	-0.019908	0.019692	0.000000	0.085673	0.085420 	11.796316
-0.000110	0.000066	5.044829	0.004488	0.004054	-0.024965	1.000000	0.000036	-0.000013	-0.000237	0.020133	-0.020467	0.000000	-0.085937	-0.085644 	11.794393
-0.000038	0.000095	5.042427	-0.003048	-0.003482	-0.023084	1.000000	0.000039	-0.000029	-0.000237	-0.020013	0.019816	0.000000	0.085643	0.085444 	11.792736
0.000028	0.000115	5.040206	0.004352	0.003886	-0.021340	1.000000	0.000040	-0.000042	-0.000237	0.020039	-0.020329	0.000000	-0.085968	-0.085632 	11.791137
0.000084	0.000127	5.038152	-0.003236	-0.003651	-0.019730	1.000000	0.000038	-0.000051	-0.000237	-0.020101	0.019968	0.000000	0.085651	0.085483 	11.789675
0.000128	0.000130	5.036254	0.004129	0.003726	-0.018241	1.000000	0.000035	-0.000056	-0.000237	0.019969	-0.020180	0.000000	-0.085961	-0.085608 	11.788353
0.000161	0.000127	5.034498	-0.003480	-0.003797	-0.016864	1.000000	0.000030	-0.000058	-0.000237	-0.020159	0.020114	0.000000	0.085689	0.085526 	11.787062
0.000181	0.000117	5.032875	0.003881	0.003602	-0.015592	1.000000	0.000024	-0.000056	-0.000237	0.019931	-0.020053	0.000000	-0.085928	-0.085579 	11.785967
0.000189	0.000102	5.031375	-0.003719	-0.003896	-0.014415	1.000000	0.000018	-0.000052	-0.000237	-0.020184	0.020226	0.000000	0.085743	0.085567 	11.784835
0.000186	0.000084	5.029988	0.003664	0.003531	-0.013328	1.000000	0.000011	-0.000045	-0.000237	0.019926	-0.019966	0.000000	-0.085882	-0.085555 	11.783921
0.000174	0.000063	5.028705	-0.003907	-0.003940	-0.012321	1.000000	0.000005	-0.000037	-0.000237	-0.020178	0.020291	0.000000	0.085802	0.085599 	11.782939
0.000154	0.000042	5.027520	0.003511	0.003514	-0.011393	1.000000	-0.000001	-0.000028	-0.000237	0.019947	-0.019929	0.000000	-0.085837	-0.085539 	11.782164
0.000128	0.000021	5.026424	-0.004020	-0.003932	-0.010531	1.000000	-0.000006	-0.000019	-0.000237	-0.020150	0.020307	0.000000	0.085853	0.085620 	11.781325
0.000099	0.000001	5.025410	0.003439	0.003543	-0.009738	1.000000	-0.000010	-0.000009	-0.000237	0.019984	-0.019937	0.000000	-0.085802	-0.085535 	11.780657
0.000068	-0.000016	5.024473	-0.004054	-0.003887	-0.009002	1.000000	-0.000013	-0.000001	-0.000237	-0.020110	0.020283	0.000000	0.085890	0.085627 	11.779951
0.000037	-0.000030	5.023607	0.003442	0.003601	-0.008324	1.000000	-0.000015	0.000007	-0.000237	0.020028	-0.019978	0.000000	-0.085782	-0.085540 	11.779365
0.000009	-0.000041	5.022806	-0.004019	-0.003821	-0.007695	1.000000	-0.000016	0.000013	-0.000237	-0.020069	0.020232	0.000000	0.085908	0.085625 	11.778779
-0.000017	-0.000049	5.022065	0.003504	0.003671	-0.007115	1.000000	-0.000016	0.000018	-0.000237	0.020067	-0.020037	0.000000	-0.085779	-0.085553 	11.778259
-0.000039	-0.000053	5.021381	-0.003938	-0.003752	-0.006577	1.000000	-0.000015	0.000021	-0.000237	-0.020036	0.020171	0.000000	0.085911	0.085616 	11.777777
-0.000056	-0.000054	5.020748	0.003597	0.003736	-0.006081	1.000000	-0.000014	0.000023	-0.000237	0.020097	-0.020099	0.000000	-0.085789	-0.085570 	11.777315
-0.000068	-0.000052	5.020163	-0.003838	-0.003694	-0.005622	1.000000	-0.000012	0.000024	-0.000237	-0.020015	0.020114	0.000000	0.085900	0.085603 	11.776919
-0.000075	-0.000047	5.019622	0.003698	0.003785	-0.005198	1.000000	-0.000009	0.000023	-0.000237	0.020112	-0.020151	0.000000	-0.085809	-0.085587 	11.776510
-0.000077	-0.000040	5.019121	-0.003743	-0.003656	-0.004806	1.000000	-0.000007	0.000021	-0.000237	-0.020007	0.020072	0.000000	0.085882	0.085592 	11.776182
-0.000075	-0.000033	5.018659	0.003785	0.003812	-0.004443	1.000000	-0.000004	0.000018	-0.000237	0.020114	-0.020185	0.000000	-0.085833	-0.085602 	11.775825
-0.000069	-0.000024	5.018231	-0.003669	-0.003641	-0.004108	1.000000	-0.000002	0.000014	-0.000237	-0.020012	0.020049	0.000000	0.085863	0.085583 	11.775550
-0.000061	-0.000015	5.017836	0.003844	0.003817	-0.003797	1.000000	0.000001	0.000011	-0.000237	0.020105	-0.020199	0.000000	-0.085855	-0.085612 	11.775242
-0.000050	-0.000007	5.017471	-0.003627	-0.003646	-0.003512	1.000000	0.000003	0.000007	-0.000237	-0.020025	0.020045	0.000000	0.085846	0.085579 	11.775007
-0.000037	0.000001	5.017133	0.003869	0.003803	-0.003246	1.000000	0.000004	0.000003	-0.000237	0.020090	-0.020195	0.000000	-0.085872	-0.085617 	11.774747
-0.000025	0.000008	5.016820	-0.003617	-0.003666	-0.003002	1.000000	0.000006	-0.000000	-0.000237	-0.020043	0.020057	0.000000	0.085835	0.085580 	11.774540
-0.000012	0.000014	5.016532	0.003865	0.003778	-0.002775	1.000000	0.000006	-0.000003	-0.000237	0.020073	-0.020178	0.000000	-0.085882	-0.085617 	11.774324
-0.000001	0.000018	5.016265	-0.003634	-0.003694	-0.002566	1.000000	0.000007	-0.000006	-0.000237	-0.020060	0.020080	0.000000	0.085831	0.085584 	11.774141
0.000009	0.000021	5.016018	0.003838	0.003749	-0.002372	1.000000	0.000007	-0.000008	-0.000237	0.020058	-0.020154	0.000000	-0.085885	-0.085614 	11.773964
0.000018	0.000022	5.015790	-0.003669	-0.003722	-0.002193	1.000000	0.000006	-0.000009	-0.000237	-0.020074	0.020105	0.000000	0.085833	0.085590 	11.773799
0.000024	0.000022	5.015579	0.003798	0.003723	-0.002027	1.000000	0.000006	-0.000010	-0.000237	0.020047	-0.020129	0.000000	-0.085883	-0.085609 	11.773656
0.000029	0.000021	5.015383	-0.003710	-0.003746	-0.001874	1.000000	0.000005	-0.000010	-0.000237	-0.020082	0.020128	0.000000	0.085840	0.085597 	11.773508
0.000031	0.000019	5.015203	0.003758	0.003704	-0.001733	1.000000	0.000004	-0.000009	-0.000237	0.020041	-0.020109	0.000000	-0.085876	-0.085604 	11.773391
0.000032	0.000016	5.015036	-0.003748	-0.003760	-0.001602	1.000000	0.000003	-0.000008	-0.000237	-0.020085	0.020145	0.000000	0.085849	0.085604 	11.773261
0.000030	0.000013	5.014882	0.003723	0.003694	-0.001481	1.000000	0.000001	-0.000007	-0.000237	0.020041	-0.020096	0.000000	-0.085868	-0.085599 	11.773163
0.000028	0.000009	5.014740	-0.003777	-0.003766	-0.001369	1.000000	0.000000	-0.000006	-0.000237	-0.020083	0.020154	0.000000	0.085858	0.085609 	11.773050
0.000024	0.000005	5.014608	0.003701	0.003693	-0.001266	1.000000	-0.000001	-0.000004	-0.000237	0.020046	-0.020092	0.000000	-0.085860	-0.085597 	11.772968
0.000019	0.000002	5.014486	-0.003793	-0.003763	-0.001170	1.000000	-0.000001	-0.000002	-0.000237	-0.020078	0.020155	0.000000	0.085866	0.085611 	11.772871
0.000014	-0.000001	5.014373	0.003692	0.003699	-0.001082	1.000000	-0.000002	-0.000001	-0.000237	0.020053	-0.020095	0.000000	-0.085855	-0.085596 	11.772799
0.000009	-0.000004	5.014269	-0.003796	-0.003754	-0.001000	1.000000	-0.000002	0.000001	-0.000237	-0.020071	0.020150	0.000000	0.085871	0.085612 	11.772719
0.000004	-0.000006	5.014173	0.003695	0.003710	-0.000925	1.000000	-0.000003	0.000002	-0.000237	0.020060	-0.020102	0.000000	-0.085852	-0.085597 	11.772655
-0.000001	-0.000008	5.014084	-0.003787	-0.003742	-0.000855	1.000000	-0.000003	0.000003	-0.000237	-0.020064	0.020141	0.000000	0.085874	0.085611 	11.772590
-0.000005	-0.000009	5.014002	0.003707	0.003722	-0.000791	1.000000	-0.000003	0.000003	-0.000237	0.020066	-0.020113	0.000000	-0.085852	-0.085599 	11.772532
-0.000008	-0.000009	5.013926	-0.003773	-0.003731	-0.000731	1.000000	-0.000003	0.000004	-0.000237	-0.020058	0.020130	0.000000	0.085873	0.085609 	11.772479
-0.000011	-0.000009	5.013855	0.003724	0.003733	-0.000676	1.000000	-0.000002	0.000004	-0.000237	0.020071	-0.020123	0.000000	-0.085854	-0.085602 	11.772426
-0.000012	-0.000009	5.013790	-0.003756	-0.003721	-0.000625	1.000000	-0.000002	0.000004	-0.000237	-0.020055	0.020121	0.000000	0.085871	0.085607 	11.772384
-0.000013	-0.000008	5.013730	0.003740	0.003740	-0.000578	1.000000	-0.000001	0.000004	-0.000237	0.020073	-0.020131	0.000000	-0.085857	-0.085605 	11.772337
-0.000013	-0.000006	5.013674	-0.003740	-0.003716	-0.000534	1.000000	-0.000001	0.000003	-0.000237	-0.020055	0.020115	0.000000	0.085868	0.085605 	11.772302
-0.000012	-0.000005	5.013623	0.003754	0.003744	-0.000494	1.000000	-0.000000	0.000003	-0.000237	0.020073	-0.020136	0.000000	-0.085861	-0.085607 	11.772261
-0.000011	-0.000003	5.013576	-0.003729	-0.003714	-0.000457	1.000000	-0.000000	0.000002	-0.000237	-0.020056	0.020112	0.000000	0.085864	0.085603 	11.772232
-0.000009	-0.000002	5.013532	0.003762	0.003744	-0.000422	1.000000	0.000000	0.000001	-0.000237	0.020071	-0.020137	0.000000	-0.085865	-0.085609 	11.772196
-0.000007	-0.000000	5.013491	-0.003723	-0.003716	-0.000390	1.000000	0.000001	0.000001	-0.000237	-0.020058	0.020112	0.000000	0.085862	0.085603 	11.772171
-0.000005	0.000001	5.013453	0.003765	0.003741	-0.000361	1.000000	0.000001	0.000000	-0.000237	0.020068	-0.020136	0.000000	-0.085867	-0.085609 	11.772141
-0.000003	0.000002	5.013419	-0.003723	-0.003719	-0.000334	1.000000	0.000001	-0.000000	-0.000237	-0.020061	0.020114	0.000000	0.085860	0.085603 	11.772119
-0.000001	0.000003	5.013387	0.003763	0.003736	-0.000308	1.000000	0.000001	-0.000001	-0.000237	0.020065	-0.020133	0.000000	-0.085868	-0.085609 	11.772095
0.000001	0.000003	5.013357	-0.003727	-0.003724	-0.000285	1.000000	0.000001	-0.000001	-0.000237	-0.020064	0.020118	0.000000	0.085860	0.085604 	11.772074
0.000002	0.000004	5.013330	0.003758	0.003732	-0.000264	1.000000	0.000001	-0.000001	-0.000237	0.020063	-0.020129	0.000000	-0.085869	-0.085608 	11.772055
0.000004	0.000004	5.013304	-0.003733	-0.003729	-0.000244	1.000000	0.000001	-0.000002	-0.000237	-0.020066	0.020122	0.000000	0.085860	0.085605 	11.772036
0.000005	0.000004	5.013281	0.003751	0.003727	-0.000225	1.000000	0.000001	-0.000002	-0.000237	0.020061	-0.020124	0.000000	-0.085868	-0.085607 	11.772021
0.000005	0.000003	5.013259	-0.003740	-0.003733	-0.000208	1.000000	0.000001	-0.000002	-0.000237	-0.020068	0.020126	0.000000	0.085861	0.085606 	11.772004
0.000005	0.000003	5.013239	0.003745	0.003724	-0.000193	1.000000	0.000001	-0.000001	-0.000237	0.020060	-0.020121	0.000000	-0.085867	-0.085606 	11.771991
0.000005	0.000002	5.013220	-0.003746	-0.003735	-0.000178	1.000000	0.000000	-0.000001	-0.000237	-0.020068	0.020129	0.000000	0.085863	0.085607 	11.771976
0.000005	0.000002	5.013203	0.003739	0.003723	-0.000165	1.000000	0.000000	-0.000001	-0.000237	0.020060	-0.020120	0.000000	-0.085865	-0.085606 	11.771966
0.000004	0.000001	5.013187	-0.003750	-0.003735	-0.000152	1.000000	-0.000000	-0.000001	-0.000237	-0.020067	0.020130	0.000000	0.085864	0.085608 	11.771953
0.000004	0.000001	5.013173	0.003736	0.003723	-0.000141	1.000000	-0.000000	-0.000001	-0.000237	0.020061	-0.020119	0.000000	-0.085864	-0.085605 	11.771944
0.000003	0.000000	5.013159	-0.003753	-0.003735	-0.000130	1.000000	-0.000000	-0.000000	-0.000237	-0.020066	0.020130	0.000000	0.085866	0.085608 	11.771933
0.000002	-0.000000	5.013147	0.003735	0.003724	-0.000120	1.000000	-0.000000	-0.000000	-0.000237	0.020062	-0.020120	0.000000	-0.085863	-0.085605 	11.771925
0.000001	-0.000001	5.013135	-0.003752	-0.003733	-0.000111	1.000000	-0.000000	0.000000	-0.000237	-0.020065	0.020129	0.000000	0.085866	0.085608 	11.771916
0.000000	-0.000001	5.013124	0.003736	0.003726	-0.000103	1.000000	-0.000000	0.000000	-0.000237	0.020064	-0.020121	0.000000	-0.085863	-0.085606 	11.771909
-0.000000	-0.000001	5.013115	-0.003751	-0.003731	-0.000095	1.000000	-0.000000	0.000001	-0.000237	-0.020064	0.020127	0.000000	0.085867	0.085608 	11.771902
-0.000001	-0.000002	5.013105	0.003738	0.003728	-0.000088	1.000000	-0.000000	0.000001	-0.000237	0.020065	-0.020123	0.000000	-0.085863	-0.085606 	11.771895
-0.000002	-0.000002	5.013097	-0.003748	-0.003729	-0.000081	1.000000	-0.000000	0.000001	-0.000237	-0.020063	0.020125	0.000000	0.085866	0.085607 	11.771890
